hsnr,hs,begadr,endadr,labez,labezsuf,certainty,lemma,lesart,labezorig,labezsuforig,suffix2,kontrolle,fehler,suff,vid,vl,korr,lekt,komm,anfalt,endalt,labezalt,lasufalt,base,over,comp,over1,comp1,printout,category,passage
422111,F1,20129002,20129014,e,,1,,και ευθυς εκ της συναγωγης εξελθων ηλθεν,e,,,,,,,,,,,,,,,,,,,,,,"[20129002,20129015)"
422111,F1,20129018,20129018,a,,1,,την,a,,,,,,,,,,,,,,,,,,,,,,"[20129018,20129019)"
422111,F1,20129024,20129026,a,,1,,και ανδρεου,a,,,,,,,,,,,,,,,,,,,,,,"[20129024,20129027)"
422111,F1,20129028,20129034,a,,1,,μετα ιακωβου και ιωαννου,a,,,,,,,,,,,,,,,,,,,,,,"[20129028,20129035)"
422111,F1,20130002,20130010,a,,1,,η δε πενθερα σιμωνος κατεκειτο,a,,,,,,,,,,,,,,,,,,,,,,"[20130002,20130011)"
422111,F1,20130008,20130008,b,,1,,του σιμωνος,b,,,,,,,,,,,,,,,,,,,,,,"[20130008,20130009)"
422111,F1,20130014,20130014,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20130014,20130015)"
422111,F1,20130016,20130016,a,,1,,ευθυς,a,,,,,,,,,,,,,,,,,,,,,,"[20130016,20130017)"
422111,F1,20130018,20130024,a,,1,,λεγουσιν αυτω περι αυτης,a,,,,,,,,,,,,,,,,,,,,,,"[20130018,20130025)"
422111,F1,20130020,20130020,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[20130020,20130021)"
422111,F1,20130022,20130024,a,,1,,περι αυτης,a,,,,,,,,,,,,,,,,,,,,,,"[20130022,20130025)"
422111,F1,20131006,20131014,a,,1,,ηγειρεν αυτην κρατησας της χειρος,a,,,,,,,,,,,,,,,,,,,,,,"[20131006,20131015)"
422111,F1,20131009,20131009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20131009,20131010)"
422111,F1,20131012,20131014,b,,1,,της χειρος αυτης,b,,,,,,,,,,,,,,,,,,,,,,"[20131012,20131015)"
422111,F1,20131016,20131030,a,,1,,και αφηκεν αυτην ο πυρετος και διηκονει αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20131016,20131031)"
422111,F1,20131018,20131026,a,,1,,αφηκεν αυτην ο πυρετος και,a,,,,,,,,,,,,,,,,,,,,,,"[20131018,20131027)"
422111,F1,20131028,20131030,a,,1,,διηκονει αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20131028,20131031)"
422111,F1,20131030,20131030,a,,1,,αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20131030,20131031)"
422111,F1,20132002,20132006,a,,1,,οψιας δε γενομενης,a,,,,,,,,,,,,,,,,,,,,,,"[20132002,20132007)"
422111,F1,20132016,20132016,a,,1,,εφερον,a,,,,,,,,,,,,,,,,,,,,,,"[20132016,20132017)"
422111,F1,20132018,20132022,a,,1,,προς αυτον παντας,a,,,,,,,,,,,,,,,,,,,,,,"[20132018,20132023)"
422111,F1,20132029,20132029,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20132029,20132030)"
422111,F1,20132030,20132034,a,,1,,και τους δαιμονιζομενους,a,,,,,,,,,,,,,,,,,,,,,,"[20132030,20132035)"
422111,F1,20133004,20133012,c,,1,,η πολις ολη επισυνηγμενη ην,c,,,,,,,,,,,,,,,,,,,,,,"[20133004,20133013)"
422111,F1,20133016,20133018,a,,1,,την θυραν,a,,,,,,,,,,,,,,,,,,,,,,"[20133016,20133019)"
422111,F1,20133019,20133019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20133019,20133020)"
422111,F1,20134002,20134040,a,,1,,και εθεραπευσεν πολλους κακως εχοντας ποικιλαις νοσοις και δαιμονια πολλα εξεβαλεν και ουκ ηφιεν λαλειν τα δαιμονια οτι ηδεισαν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20134002,20134041)"
422111,F1,20134006,20134006,a,,1,,πολλους,a,,,,,,,,,,,,,,,,,,,,,,"[20134006,20134007)"
422111,F1,20134008,20134014,a,,1,,κακως εχοντας ποικιλαις νοσοις,a,,,,,,,,,,,,,,,,,,,,,,"[20134008,20134015)"
422111,F1,20134018,20134022,a,,1,,δαιμονια πολλα εξεβαλεν,a,,,,,,,,,,,,,,,,,,,,,,"[20134018,20134023)"
422111,F1,20134024,20134028,a,,1,,και ουκ ηφιεν,a,,,,,,,,,,,,,,,,,,,,,,"[20134024,20134029)"
422111,F1,20134030,20134034,a,,1,,λαλειν τα δαιμονια,a,,,,,,,,,,,,,,,,,,,,,,"[20134030,20134035)"
422111,F1,20134040,20134040,g,,1,,αυτον χριστον ειναι,g,,,,,,,,,,,,,,,,,,,,,,"[20134040,20134041)"
422111,F1,20135002,20135010,a,,1,,και πρωι εννυχα λιαν αναστας,a,,,,,,,,,,,,,,,,,,,,,,"[20135002,20135011)"
422111,F1,20135004,20135008,a,,1,,πρωι εννυχα λιαν,a,,,,,,,,,,,,,,,,,,,,,,"[20135004,20135009)"
422111,F1,20135009,20135009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20135009,20135010)"
422111,F1,20135010,20135010,a,,1,,αναστας,a,,,,,,,,,,,,,,,,,,,,,,"[20135010,20135011)"
422111,F1,20135012,20135016,a,,1,,εξηλθεν και απηλθεν,a,,,,,,,,,,,,,,,,,,,,,,"[20135012,20135017)"
422111,F1,20135017,20135017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20135017,20135018)"
422111,F1,20135019,20135019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20135019,20135020)"
422111,F1,20135024,20135026,a,,1,,κακει προσηυχετο,a,,,,,,,,,,,,,,,,,,,,,,"[20135024,20135027)"
422111,F1,20136004,20136004,c,,1,,κατεδιωξαν,c,,,,,,,,,,,,,,,,,,,,,,"[20136004,20136005)"
422111,F1,20136006,20136006,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20136006,20136007)"
422111,F1,20136007,20136007,c,,1,,ο τε,c,,,,,,,,,,,,,,,,,,,,,,"[20136007,20136008)"
422111,F1,20136008,20136008,a,,1,,σιμων,a,,,,,,,,,,,,,,,,,,,,,,"[20136008,20136009)"
422111,F1,20136014,20136014,a,,1,,μετ,a,,,,,,,,,,,,,,,,,,,,,,"[20136014,20136015)"
422111,F1,20136017,20136017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20136017,20136018)"
422111,F1,20137002,20137010,a,,1,,και ευρον αυτον και λεγουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[20137002,20137011)"
422111,F1,20137004,20137008,b,,1,,ευροντες αυτον,b,,,,,,,,,,,,,,,,,,,,,,"[20137004,20137009)"
422111,F1,20137010,20137010,a,,1,,λεγουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[20137010,20137011)"
422111,F1,20137014,20137014,a,,1,,οτι,a,,,,,,,,,,,,,,,,,,,,,,"[20137014,20137015)"
422111,F1,20137016,20137020,a,,1,,παντες ζητουσιν σε,a,,,,,,,,,,,,,,,,,,,,,,"[20137016,20137021)"
422111,F1,20138002,20138006,a,,1,,και λεγει αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20138002,20138007)"
422111,F1,20138007,20138007,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20138007,20138008)"
422111,F1,20138008,20138008,a,,1,,αγωμεν,a,,,,,,,,,,,,,,,,,,,,,,"[20138008,20138009)"
422111,F1,20138010,20138010,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[20138010,20138011)"
422111,F1,20138016,20138018,a,,1,,εχομενας κωμοπολεις,a,,,,,,,,,,,,,,,,,,,,,,"[20138016,20138019)"
422111,F1,20138020,20138026,a,,1,,ινα και εκει κηρυξω,a,,,,,,,,,,,,,,,,,,,,,,"[20138020,20138027)"
422111,F1,20138022,20138024,a,,1,,και εκει,a,,,,,,,,,,,,,,,,,,,,,,"[20138022,20138025)"
422111,F1,20138026,20138026,a,,1,,κηρυξω,a,,,,,,,,,,,,,,,,,,,,,,"[20138026,20138027)"
422111,F1,20138033,20138033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20138033,20138034)"
422111,F1,20138034,20138034,b,,1,,εξεληλυθα,b,,,,,,,,,,,,,,,,,,,,,,"[20138034,20138035)"
422111,F1,20139004,20139006,c,,1,,ην κηρυσσων,c,,,,,,,,,,,,,,,,,,,,,,"[20139004,20139007)"
422111,F1,20139008,20139012,a,,1,,εις τας συναγωγας,a,,,,,,,,,,,,,,,,,,,,,,"[20139008,20139013)"
422111,F1,20139015,20139015,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20139015,20139016)"
422111,F1,20139016,20139022,a,,1,,εις ολην την γαλιλαιαν,a,,,,,,,,,,,,,,,,,,,,,,"[20139016,20139023)"
422111,F1,20139016,20139016,a,,1,,εις,a,,,,,,,,,,,,,,,,,,,,,,"[20139016,20139017)"
422111,F1,20139022,20139022,a,,1,,γαλιλαιαν,a,,,,,,,,,,,,,,,,,,,,,,"[20139022,20139023)"
422111,F1,20139024,20139030,a,,1,,και τα δαιμονια εκβαλλων,a,,,,,,,,,,,,,,,,,,,,,,"[20139024,20139031)"
422111,F1,20139024,20139024,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20139024,20139025)"
422111,F1,20139026,20139028,a,,1,,τα δαιμονια,a,,,,,,,,,,,,,,,,,,,,,,"[20139026,20139029)"
422111,F1,20140002,20140010,a,,1,,και ερχεται προς αυτον λεπρος,a,,,,,,,,,,,,,,,,,,,,,,"[20140002,20140011)"
422111,F1,20140009,20140009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20140009,20140010)"
422111,F1,20140012,20140018,a,,1,,παρακαλων αυτον και γονυπετων,a,,,,,,,,,,,,,,,,,,,,,,"[20140012,20140019)"
422111,F1,20140020,20140020,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20140020,20140021)"
422111,F1,20140022,20140022,a,,1,,λεγων,a,,,,,,,,,,,,,,,,,,,,,,"[20140022,20140023)"
422111,F1,20140024,20140030,a,,1,,αυτω οτι εαν θελης,a,,,,,,,,,,,,,,,,,,,,,,"[20140024,20140031)"
422111,F1,20141002,20141010,d,,1,,ο δε ιησους σπλαγχνισθεις εκτεινας την χειρα,d,,,,,,,,,,,,,,,,,,,,,,"[20141002,20141011)"
422111,F1,20141011,20141011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20141011,20141012)"
422111,F1,20141012,20141014,b,,1,,ηψατο αυτου,b,,,,,,,,,,,,,,,,,,,,,,"[20141012,20141015)"
422111,F1,20141016,20141018,a,,1,,και λεγει,a,,,,,,,,,,,,,,,,,,,,,,"[20141016,20141019)"
422111,F1,20141020,20141020,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[20141020,20141021)"
422111,F1,20141022,20141022,a,,1,,θελω,a,,,,,,,,,,,,,,,,,,,,,,"[20141022,20141023)"
422111,F1,20142004,20142004,b,,1,,ειποντος αυτου ευθυς,b,,,,,,,,,,,,,,,,,,,,,,"[20142004,20142005)"
422111,F1,20142006,20142014,a,,1,,απηλθεν απ αυτου η λεπρα,a,,,,,,,,,,,,,,,,,,,,,,"[20142006,20142015)"
422111,F1,20142015,20142015,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20142015,20142016)"
422111,F1,20142016,20143012,a,,1,,και εκαθαρισθη και εμβριμησαμενος αυτω ευθυς εξεβαλεν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20142016,20143013)"
422111,F1,20142019,20142019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20142019,20142020)"
422111,F1,20143002,20143002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20143002,20143003)"
422111,F1,20143006,20143006,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[20143006,20143007)"
422111,F1,20143007,20143007,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20143007,20143008)"
422111,F1,20143008,20144004,a,,1,,ευθυς εξεβαλεν αυτον και λεγει,a,,,,,,,,,,,,,,,,,,,,,,"[20143008,20144005)"
422111,F1,20143008,20143012,a,,1,,ευθυς εξεβαλεν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20143008,20143013)"
422111,F1,20143013,20143013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20143013,20143014)"
422111,F1,20144002,20144004,a,,1,,και λεγει,a,,,,,,,,,,,,,,,,,,,,,,"[20144002,20144005)"
422111,F1,20144006,20144006,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[20144006,20144007)"
422111,F1,20144008,20144008,a,,1,,ορα,a,,,,,,,,,,,,,,,,,,,,,,"[20144008,20144009)"
422111,F1,20144009,20144009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20144009,20144010)"
422111,F1,20144010,20144014,a,,1,,μηδενι μηδεν ειπης,a,,,,,,,,,,,,,,,,,,,,,,"[20144010,20144015)"
422111,F1,20144018,20144018,a,,1,,υπαγε,a,,,,,,,,,,,,,,,,,,,,,,"[20144018,20144019)"
422111,F1,20144020,20144022,a,,1,,σεαυτον δειξον,a,,,,,,,,,,,,,,,,,,,,,,"[20144020,20144023)"
422111,F1,20144024,20144026,a,,1,,τω ιερει,a,,,,,,,,,,,,,,,,,,,,,,"[20144024,20144027)"
422111,F1,20144030,20144030,a,,1,,προσενεγκε,a,,,,,,,,,,,,,,,,,,,,,,"[20144030,20144031)"
422111,F1,20144031,20144031,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20144031,20144032)"
422111,F1,20144032,20144032,a,,1,,περι,a,,,,,,,,,,,,,,,,,,,,,,"[20144032,20144033)"
422111,F1,20144033,20144033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20144033,20144034)"
422111,F1,20144036,20144036,a,,1,,καθαρισμου,a,,,,,,,,,,,,,,,,,,,,,,"[20144036,20144037)"
422111,F1,20144038,20144038,a,,1,,σου,a,,,,,,,,,,,,,,,,,,,,,,"[20144038,20144039)"
422111,F1,20144040,20144040,a,,1,,α,a,,,,,,,,,,,,,,,,,,,,,,"[20144040,20144041)"
422111,F1,20144043,20144043,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20144043,20144044)"
422111,F1,20144050,20144050,a,,1,,αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20144050,20144051)"
422111,F1,20145002,20145004,a,,1,,ο δε,a,,,,,,,,,,,,,,,,,,,,,,"[20145002,20145005)"
422111,F1,20145008,20145008,a,,1,,ηρξατο,a,,,,,,,,,,,,,,,,,,,,,,"[20145008,20145009)"
422111,F1,20145012,20145020,a,,1,,πολλα και διαφημιζειν τον λογον,a,,,,,,,,,,,,,,,,,,,,,,"[20145012,20145021)"
422111,F1,20145024,20145036,a,,1,,μηκετι αυτον δυνασθαι φανερως εις πολιν εισελθειν,a,,,,,,,,,,,,,,,,,,,,,,"[20145024,20145037)"
422111,F1,20145024,20145028,a,,1,,μηκετι αυτον δυνασθαι,a,,,,,,,,,,,,,,,,,,,,,,"[20145024,20145029)"
422111,F1,20145030,20145034,a,,1,,φανερως εις πολιν,a,,,,,,,,,,,,,,,,,,,,,,"[20145030,20145035)"
422111,F1,20145036,20145036,a,,1,,εισελθειν,a,,,,,,,,,,,,,,,,,,,,,,"[20145036,20145037)"
422111,F1,20145042,20145042,b,,1,,εν,b,,,,,,,,,,,,,,,,,,,,,,"[20145042,20145043)"
422111,F1,20145048,20145048,a,,1,,ην,a,,,,,,,,,,,,,,,,,,,,,,"[20145048,20145049)"
422111,F1,20145058,20145058,a,,1,,παντοθεν,a,,,,,,,,,,,,,,,,,,,,,,"[20145058,20145059)"
422111,F1,20145059,20145059,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20145059,20145060)"
422111,F1,20201002,20201002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20201002,20201003)"
422111,F1,20201004,20201006,b,,1,,εισηλθεν παλιν,b,,,,,,,,,,,,,,,,,,,,,,"[20201004,20201007)"
422111,F1,20201012,20201014,a,,1,,δι ημερων,a,,,,,,,,,,,,,,,,,,,,,,"[20201012,20201015)"
422111,F1,20201015,20201015,b,,1,,και (cf. 4-6),b,,,,,,,,,,,,,,,,,,,,,,"[20201015,20201016)"
422111,F1,20201020,20201022,b,,1,,εις οικον,b,,,,,,,,,,,,,,,,,,,,,,"[20201020,20201023)"
422111,F1,20202003,20202003,b,,1,,ευθεως,b,,,,,,,,,,,,,,,,,,,,,,"[20202003,20202004)"
422111,F1,20202004,20202004,a,,1,,συνηχθησαν,a,,,,,,,,,,,,,,,,,,,,,,"[20202004,20202005)"
422111,F1,20202005,20202005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20202005,20202006)"
422111,F1,20202006,20202006,b,,1,,οχλοι πολλοι,b,,,,,,,,,,,,,,,,,,,,,,"[20202006,20202007)"
422111,F1,20202008,20202008,a,,1,,ωστε,a,,,,,,,,,,,,,,,,,,,,,,"[20202008,20202009)"
422111,F1,20202010,20202010,a,,1,,μηκετι,a,,,,,,,,,,,,,,,,,,,,,,"[20202010,20202011)"
422111,F1,20202012,20202012,a,,1,,χωρειν,a,,,,,,,,,,,,,,,,,,,,,,"[20202012,20202013)"
422111,F1,20202014,20202022,a,,1,,μηδε τα προς την θυραν,a,,,,,,,,,,,,,,,,,,,,,,"[20202014,20202023)"
422111,F1,20202014,20202016,a,,1,,μηδε τα,a,,,,,,,,,,,,,,,,,,,,,,"[20202014,20202017)"
422111,F1,20202020,20202022,a,,1,,την θυραν,a,,,,,,,,,,,,,,,,,,,,,,"[20202020,20202023)"
422111,F1,20202028,20202032,a,,1,,αυτοις τον λογον,a,,,,,,,,,,,,,,,,,,,,,,"[20202028,20202033)"
422111,F1,20202033,20202033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20202033,20202034)"
422111,F1,20203003,20203003,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20203003,20203004)"
422111,F1,20203004,20203004,a,,1,,ερχονται,a,,,,,,,,,,,,,,,,,,,,,,"[20203004,20203005)"
422111,F1,20203006,20203019,a,,1,,φεροντες προς αυτον παραλυτικον αιρομενον υπο τεσσαρων,a,,,,,,,,,,,,,,,,,,,,,,"[20203006,20203020)"
422111,F1,20203006,20203012,c,,1,,προς αυτον φεροντες παραλυτικον,c,,,,,,,,,,,,,,,,,,,,,,"[20203006,20203013)"
422111,F1,20203014,20203018,a,,1,,αιρομενον υπο τεσσαρων,a,,,,,,,,,,,,,,,,,,,,,,"[20203014,20203019)"
422111,F1,20203019,20203019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20203019,20203020)"
422111,F1,20204008,20204010,c,,1,,προσεγγισαι αυτω,c,,,,,,,,,,,,,,,,,,,,,,"[20204008,20204011)"
422111,F1,20204012,20204016,a,,1,,δια τον οχλον,a,,,,,,,,,,,,,,,,,,,,,,"[20204012,20204017)"
422111,F1,20204022,20204022,a,,1,,στεγην,a,,,,,,,,,,,,,,,,,,,,,,"[20204022,20204023)"
422111,F1,20204023,20204023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20204023,20204024)"
422111,F1,20204027,20204027,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20204027,20204028)"
422111,F1,20204030,20204030,a,,1,,εξορυξαντες,a,,,,,,,,,,,,,,,,,,,,,,"[20204030,20204031)"
422111,F1,20204038,20204038,b,,1,,εφ ω,b,,,,,,,,,,,,,,,,,,,,,,"[20204038,20204039)"
422111,F1,20204040,20204044,a,,1,,ο παραλυτικος κατεκειτο,a,,,,,,,,,,,,,,,,,,,,,,"[20204040,20204045)"
422111,F1,20205002,20205004,b,,1,,ιδων δε,b,,,,,,,,,,,,,,,,,,,,,,"[20205002,20205005)"
422111,F1,20205006,20205008,a,,1,,ο ιησους,a,,,,,,,,,,,,,,,,,,,,,,"[20205006,20205009)"
422111,F1,20205016,20205016,a,,1,,λεγει,a,,,,,,,,,,,,,,,,,,,,,,"[20205016,20205017)"
422111,F1,20205021,20205021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20205021,20205022)"
422111,F1,20205022,20205022,a,,1,,τεκνον,a,,,,,,,,,,,,,,,,,,,,,,"[20205022,20205023)"
422111,F1,20205023,20205023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20205023,20205024)"
422111,F1,20205024,20205024,b,,1,,αφεωνται,b,,,,,,,,,,,,,,,,,,,,,,"[20205024,20205025)"
422111,F1,20205026,20205030,a,,1,,σου αι αμαρτιαι,a,,,,,,,,,,,,,,,,,,,,,,"[20205026,20205031)"
422111,F1,20206006,20206012,a,,1,,τινες των γραμματεων εκει,a,,,,,,,,,,,,,,,,,,,,,,"[20206006,20206013)"
422111,F1,20206018,20206018,a,,1,,διαλογιζομενοι,a,,,,,,,,,,,,,,,,,,,,,,"[20206018,20206019)"
422111,F1,20206027,20206027,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20206027,20206028)"
422111,F1,20207002,20207006,a,,1,,τι ουτος ουτως,a,,,,,,,,,,,,,,,,,,,,,,"[20207002,20207007)"
422111,F1,20207002,20207002,a,,1,,τι,a,,,,,,,,,,,,,,,,,,,,,,"[20207002,20207003)"
422111,F1,20207004,20207006,a,,1,,ουτος ουτως,a,,,,,,,,,,,,,,,,,,,,,,"[20207004,20207007)"
422111,F1,20207008,20207010,b,,1,,λαλει βλασφημιας,b,,,,,,,,,,,,,,,,,,,,,,"[20207008,20207011)"
422111,F1,20207016,20207016,a,,1,,αφιεναι,a,,,,,,,,,,,,,,,,,,,,,,"[20207016,20207017)"
422111,F1,20207017,20207017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20207017,20207018)"
422111,F1,20207024,20207024,a,,1,,εις,a,,,,,,,,,,,,,,,,,,,,,,"[20207024,20207025)"
422111,F1,20207026,20207026,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[20207026,20207027)"
422111,F1,20208004,20208004,a,,1,,ευθυς,a,,,,,,,,,,,,,,,,,,,,,,"[20208004,20208005)"
422111,F1,20208006,20208014,a,,1,,επιγνους ο ιησους τω πνευματι,a,,,,,,,,,,,,,,,,,,,,,,"[20208006,20208015)"
422111,F1,20208016,20208016,a,,1,,αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[20208016,20208017)"
422111,F1,20208017,20208017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20208017,20208018)"
422111,F1,20208018,20208026,a,,1,,οτι ουτως διαλογιζονται εν εαυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20208018,20208027)"
422111,F1,20208020,20208020,a,,1,,ουτως,a,,,,,,,,,,,,,,,,,,,,,,"[20208020,20208021)"
422111,F1,20208022,20208022,a,,1,,διαλογιζονται,a,,,,,,,,,,,,,,,,,,,,,,"[20208022,20208023)"
422111,F1,20208024,20208026,a,,1,,εν εαυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20208024,20208027)"
422111,F1,20208028,20208030,b,,1,,ειπεν αυτοις,b,,,,,,,,,,,,,,,,,,,,,,"[20208028,20208031)"
422111,F1,20208032,20208032,a,,1,,τι,a,,,,,,,,,,,,,,,,,,,,,,"[20208032,20208033)"
422111,F1,20208034,20208034,a,,1,,ταυτα,a,,,,,,,,,,,,,,,,,,,,,,"[20208034,20208035)"
422111,F1,20208040,20208044,a,,1,,ταις καρδιαις υμων,a,,,,,,,,,,,,,,,,,,,,,,"[20208040,20208045)"
422111,F1,20209003,20209003,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20209003,20209004)"
422111,F1,20209004,20209004,a,,1,,εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[20209004,20209005)"
422111,F1,20209006,20209006,a,,1,,ευκοπωτερον,a,,,,,,,,,,,,,,,,,,,,,,"[20209006,20209007)"
422111,F1,20209008,20209012,a,,1,,ειπειν τω παραλυτικω,a,,,,,,,,,,,,,,,,,,,,,,"[20209008,20209013)"
422111,F1,20209014,20209041,a,,1,,αφιενται σου αι αμαρτιαι η ειπειν εγειρε και αρον τον κραβαττον σου και περιπατει,a,,,,,,,,,,,,,,,,,,,,,,"[20209014,20209042)"
422111,F1,20209014,20209014,b,,1,,αφεωνται,b,,,,,,,,,,,,,,,,,,,,,,"[20209014,20209015)"
422111,F1,20209016,20209020,a,,1,,σου αι αμαρτιαι,a,,,,,,,,,,,,,,,,,,,,,,"[20209016,20209021)"
422111,F1,20209025,20209025,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20209025,20209026)"
422111,F1,20209026,20209026,a,,1,,εγειρε,a,,,,,,,,,,,,,,,,,,,,,,"[20209026,20209027)"
422111,F1,20209028,20209040,a,,1,,και αρον τον κραβαττον σου και περιπατει,a,,,,,,,,,,,,,,,,,,,,,,"[20209028,20209041)"
422111,F1,20209028,20209030,b,,1,,αρον,b,,,,,,,,,,,,,,,,,,,,,,"[20209028,20209031)"
422111,F1,20209032,20209036,a,,1,,τον κραβαττον σου,a,,,,,,,,,,,,,,,,,,,,,,"[20209032,20209037)"
422111,F1,20209040,20209040,a,,1,,περιπατει,a,,,,,,,,,,,,,,,,,,,,,,"[20209040,20209041)"
422111,F1,20209041,20209041,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20209041,20209042)"
422111,F1,20210004,20210004,a,,1,,δε,a,,,,,,,,,,,,,,,,,,,,,,"[20210004,20210005)"
422111,F1,20210006,20210006,a,,1,,ειδητε,a,,,,,,,,,,,,,,,,,,,,,,"[20210006,20210007)"
422111,F1,20210014,20210030,a,,1,,ο υιος του ανθρωπου αφιεναι αμαρτιας επι της γης,a,,,,,,,,,,,,,,,,,,,,,,"[20210014,20210031)"
422111,F1,20210022,20210030,c,,1,,αφιεναι επι της γης αμαρτιας,c,,,,,,,,,,,,,,,,,,,,,,"[20210022,20210031)"
422111,F1,20210031,20210031,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20210031,20210032)"
422111,F1,20211002,20211006,d,,1,,σοι λεγω εγειρε και,d,,,,,,,,,,,,,,,,,,,,,,"[20211002,20211007)"
422111,F1,20211010,20211014,a,,1,,τον κραβαττον σου,a,,,,,,,,,,,,,,,,,,,,,,"[20211010,20211015)"
422111,F1,20211018,20211026,a,,1,,υπαγε εις τον οικον σου,a,,,,,,,,,,,,,,,,,,,,,,"[20211018,20211027)"
422111,F1,20212002,20212008,b,,1,,και ηγερθη ευθυς και,b,,,,,,,,,,,,,,,,,,,,,,"[20212002,20212009)"
422111,F1,20212012,20212014,a,,1,,τον κραβαττον,a,,,,,,,,,,,,,,,,,,,,,,"[20212012,20212015)"
422111,F1,20212016,20212020,a,,1,,εξηλθεν εναντιον παντων,a,,,,,,,,,,,,,,,,,,,,,,"[20212016,20212021)"
422111,F1,20212018,20212018,a,,1,,εναντιον,a,,,,,,,,,,,,,,,,,,,,,,"[20212018,20212019)"
422111,F1,20212021,20212021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20212021,20212022)"
422111,F1,20212024,20212024,a,,1,,εξιστασθαι,a,,,,,,,,,,,,,,,,,,,,,,"[20212024,20212025)"
422111,F1,20212026,20212026,a,,1,,παντας,a,,,,,,,,,,,,,,,,,,,,,,"[20212026,20212027)"
422111,F1,20212030,20212044,a,,1,,δοξαζειν τον θεον λεγοντας οτι ουτως ουδεποτε ειδομεν,a,,,,,,,,,,,,,,,,,,,,,,"[20212030,20212045)"
